,IMG,time,split
6497,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.46.tiff,D,Val
6498,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.12.tiff,NDVI,Train
6499,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.85.tiff,NDVI,Train
6500,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018112.h18v04.061.2021325101117.125.tiff,NDVI,Val
6501,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.16.tiff,NDVI,Val
6502,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.142.tiff,NDVI,Train
6503,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017239.h18v04.061.2021280183603.294.tiff,NDVI,Val
6504,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.122.tiff,D,Train
6505,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019176.h18v04.061.2020298232326.136.tiff,D,Train
6506,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.201.tiff,NDVI,Val
6507,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019273.h18v04.061.2020312104914.126.tiff,D,Val
6508,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.41.tiff,NDVI,Train
6509,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019238.h18v04.061.2020306123613.97.tiff,D,Train
6510,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.80.tiff,NDVI,Train
6511,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019110.h18v04.061.2020292144116.288.tiff,NDVI,Train
6512,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.119.tiff,D,Val
6513,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.25.tiff,NDVI,Train
6514,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019152.h18v04.061.2020297003001.70.tiff,NDVI,Val
6515,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.35.tiff,D,Train
6516,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018259.h18v04.061.2021341162850.11.tiff,D,Train
6517,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017214.h18v04.061.2021278132954.277.tiff,NDVI,Val
6518,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.97.tiff,NDVI,Val
6519,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.31.tiff,NDVI,Train
6520,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017172.h18v04.061.2021274135314.297.tiff,D,Val
6521,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019263.h18v04.061.2020309203539.46.tiff,D,Train
6522,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.100.tiff,D,Train
6523,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.62.tiff,NDVI,Train
6524,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019259.h18v04.061.2020309034625.51.tiff,NDVI,Val
6525,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018184.h18v04.061.2021335074754.286.tiff,D,Val
6526,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017112.h18v04.061.2021270221626.104.tiff,NDVI,Train
6527,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019143.h18v04.061.2020294081945.100.tiff,NDVI,Train
6528,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.60.tiff,D,Val
6529,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.12.tiff,NDVI,Train
6530,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019195.h18v04.061.2020303141028.30.tiff,D,Train
6531,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018322.h18v04.061.2021345124939.193.tiff,NDVI,Val
6532,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018269.h18v04.061.2021341210602.86.tiff,NDVI,Train
6533,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017238.h18v04.061.2021280180332.10.tiff,D,Val
6534,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017075.h18v04.061.2021268052051.103.tiff,NDVI,Train
6535,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.120.tiff,D,Train
6536,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.32.tiff,NDVI,Train
6537,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018194.h18v04.061.2021337041254.70.tiff,D,Train
6538,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.211.tiff,D,Train
6539,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.125.tiff,NDVI,Train
6540,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018246.h18v04.061.2021340103927.32.tiff,NDVI,Train
6541,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.83.tiff,D,Train
6542,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019120.h18v04.061.2020293043439.172.tiff,D,Train
6543,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019193.h18v04.061.2020303113630.30.tiff,NDVI,Train
6544,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019238.h18v04.061.2020306123053.121.tiff,NDVI,Val
6545,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017302.h18v04.061.2021288061532.15.tiff,NDVI,Train
6546,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.140.tiff,NDVI,Val
6547,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.163.tiff,D,Val
6548,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017226.h18v04.061.2021280032717.67.tiff,D,Val
6549,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019187.h18v04.061.2020302180831.35.tiff,D,Train
6550,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.86.tiff,D,Train
6551,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.103.tiff,NDVI,Train
6552,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017234.h18v04.061.2021280145832.87.tiff,NDVI,Train
6553,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017130.h18v04.061.2021271232007.176.tiff,NDVI,Train
6554,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.115.tiff,NDVI,Train
6555,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018112.h18v04.061.2021325102514.296.tiff,D,Val
6556,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019206.h18v04.061.2020304024249.63.tiff,D,Train
6557,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019230.h18v04.061.2020305154337.318.tiff,NDVI,Train
6558,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.251.tiff,D,Val
6559,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.144.tiff,NDVI,Val
6560,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.46.tiff,D,Train
6561,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017089.h18v04.061.2021269141733.68.tiff,NDVI,Train
6562,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017172.h18v04.061.2021274135008.138.tiff,NDVI,Val
6563,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.47.tiff,NDVI,Train
6564,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018212.h18v04.061.2021338223536.278.tiff,D,Val
6565,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.237.tiff,D,Train
6566,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018174.h18v04.061.2021334093900.46.tiff,D,Train
6567,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018251.h18v04.061.2021340125441.104.tiff,NDVI,Train
6568,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018228.h18v04.061.2021339181939.195.tiff,D,Train
6569,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018122.h18v04.061.2021328013408.51.tiff,D,Train
6570,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018057.h18v04.061.2021317092918.46.tiff,NDVI,Train
6571,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018253.h18v04.061.2021341134402.85.tiff,NDVI,Train
6572,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.82.tiff,NDVI,Train
6573,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.11.tiff,D,Val
6574,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.135.tiff,D,Val
6575,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019156.h18v04.061.2020298022933.229.tiff,NDVI,Train
6576,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.270.tiff,D,Train
6577,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.52.tiff,NDVI,Train
6578,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018240.h18v04.061.2021339234002.144.tiff,D,Val
6579,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017145.h18v04.061.2021272225209.101.tiff,NDVI,Train
6580,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018110.h18v04.061.2021324064350.27.tiff,NDVI,Train
6581,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.83.tiff,NDVI,Val
6582,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018053.h18v04.061.2021317155230.29.tiff,NDVI,Train
6583,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019222.h18v04.061.2020304144442.336.tiff,D,Val
6584,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.85.tiff,D,Train
6585,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.5.tiff,NDVI,Val
6586,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019272.h18v04.061.2020312061159.71.tiff,NDVI,Val
6587,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018190.h18v04.061.2021335165300.100.tiff,D,Train
6588,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.41.tiff,D,Train
6589,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019152.h18v04.061.2020297010016.23.tiff,D,Val
6590,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018096.h18v04.061.2021323094514.101.tiff,D,Train
6591,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.11.tiff,D,Train
6592,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019115.h18v04.061.2020292193506.248.tiff,NDVI,Train
6593,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017199.h18v04.061.2021277160853.317.tiff,D,Train
6594,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.46.tiff,D,Train
6595,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017235.h18v04.061.2021280152424.219.tiff,NDVI,Train
6596,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.145.tiff,NDVI,Train
6597,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018204.h18v04.061.2021337100925.32.tiff,D,Train
6598,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019243.h18v04.061.2020307022004.172.tiff,NDVI,Train
6599,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017242.h18v04.061.2021280203606.338.tiff,NDVI,Train
6600,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.35.tiff,D,Train
6601,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.174.tiff,NDVI,Train
6602,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.268.tiff,D,Val
6603,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017167.h18v04.061.2021274094640.49.tiff,NDVI,Train
6604,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017167.h18v04.061.2021274094640.31.tiff,NDVI,Train
6605,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018232.h18v04.061.2021339202048.87.tiff,D,Val
6606,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017089.h18v04.061.2021269141733.62.tiff,NDVI,Train
6607,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.54.tiff,NDVI,Val
6608,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.195.tiff,D,Train
6609,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.9.tiff,NDVI,Train
6610,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.98.tiff,D,Train
6611,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019228.h18v04.061.2020305063937.276.tiff,NDVI,Train
6612,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.33.tiff,NDVI,Val
6613,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.101.tiff,D,Val
6614,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.251.tiff,D,Train
6615,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017147.h18v04.061.2021273012748.194.tiff,NDVI,Train
6616,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019243.h18v04.061.2020307022004.6.tiff,NDVI,Train
6617,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018109.h18v04.061.2021324034424.153.tiff,NDVI,Train
6618,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.84.tiff,NDVI,Train
6619,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018258.h18v04.061.2021341160747.46.tiff,D,Train
6620,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017299.h18v04.061.2021287031924.141.tiff,NDVI,Val
6621,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.174.tiff,NDVI,Val
6622,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.250.tiff,NDVI,Val
6623,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018218.h18v04.061.2021339020828.58.tiff,NDVI,Val
6624,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018244.h18v04.061.2021340094157.29.tiff,NDVI,Val
6625,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019182.h18v04.061.2020299043817.35.tiff,D,Val
6626,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017100.h18v04.061.2021269234620.49.tiff,D,Train
6627,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017162.h18v04.061.2021274064832.145.tiff,NDVI,Val
6628,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017176.h18v04.061.2021275152903.10.tiff,D,Val
6629,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018266.h18v04.061.2021341194822.50.tiff,D,Val
6630,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.135.tiff,D,Train
6631,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.78.tiff,D,Val
6632,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017235.h18v04.061.2021280152424.87.tiff,NDVI,Val
6633,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019195.h18v04.061.2020303140017.7.tiff,NDVI,Train
6634,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.125.tiff,D,Val
6635,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.54.tiff,NDVI,Train
6636,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018208.h18v04.061.2021338185152.276.tiff,NDVI,Val
6637,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017165.h18v04.061.2021274080901.34.tiff,NDVI,Train
6638,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018179.h18v04.061.2021335045348.27.tiff,NDVI,Train
6639,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.3.tiff,NDVI,Train
6640,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.60.tiff,NDVI,Val
6641,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019223.h18v04.061.2020304151101.277.tiff,D,Train
6642,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.31.tiff,NDVI,Train
6643,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018128.h18v04.061.2021329024226.230.tiff,D,Train
6644,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019254.h18v04.061.2020308142525.298.tiff,NDVI,Val
6645,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017171.h18v04.061.2021274125853.336.tiff,D,Val
6646,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017141.h18v04.061.2021272195325.257.tiff,D,Train
6647,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019176.h18v04.061.2020298231217.338.tiff,NDVI,Train
6648,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018108.h18v04.061.2021324030935.115.tiff,NDVI,Val
6649,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017231.h18v04.061.2021280133004.16.tiff,D,Train
6650,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017186.h18v04.061.2021276031159.15.tiff,D,Train
6651,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.123.tiff,D,Train
6652,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018126.h18v04.061.2021328054826.192.tiff,NDVI,Train
6653,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.27.tiff,D,Train
6654,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017164.h18v04.061.2021274074835.54.tiff,D,Val
6655,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017172.h18v04.061.2021274135008.317.tiff,NDVI,Train
6656,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019182.h18v04.061.2020299040511.16.tiff,NDVI,Val
6657,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019206.h18v04.061.2020304024249.44.tiff,D,Train
6658,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.83.tiff,NDVI,Train
6659,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.126.tiff,NDVI,Train
6660,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018223.h18v04.061.2021339152041.163.tiff,NDVI,Train
6661,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.106.tiff,D,Train
6662,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017232.h18v04.061.2021280134919.32.tiff,NDVI,Train
6663,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019058.h18v04.061.2020288143124.230.tiff,D,Train
6664,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.88.tiff,D,Val
6665,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.237.tiff,D,Train
6666,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.48.tiff,D,Train
6667,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019216.h18v04.061.2020304102244.298.tiff,NDVI,Val
6668,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.100.tiff,D,Train
6669,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.27.tiff,D,Train
6670,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018189.h18v04.061.2021335134044.217.tiff,NDVI,Val
6671,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018199.h18v04.061.2021337063217.200.tiff,NDVI,Val
6672,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018246.h18v04.061.2021340104419.32.tiff,D,Train
6673,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019081.h18v04.061.2020290211711.102.tiff,NDVI,Train
6674,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.17.tiff,NDVI,Val
6675,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018320.h18v04.061.2021345115827.248.tiff,NDVI,Train
6676,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.251.tiff,D,Train
6677,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019203.h18v04.061.2020303232831.8.tiff,D,Val
6678,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.192.tiff,NDVI,Val
6679,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.54.tiff,NDVI,Val
6680,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.324.tiff,NDVI,Val
6681,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.139.tiff,NDVI,Val
6682,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017112.h18v04.061.2021270221626.29.tiff,NDVI,Train
6683,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.119.tiff,NDVI,Val
6684,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019079.h18v04.061.2020289191654.155.tiff,NDVI,Val
6685,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018162.h18v04.061.2021332170126.336.tiff,D,Val
6686,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.82.tiff,D,Train
6687,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019114.h18v04.061.2020292184215.267.tiff,NDVI,Val
6688,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017290.h18v04.061.2021286103644.67.tiff,D,Train
6689,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017212.h18v04.061.2021278123700.35.tiff,NDVI,Train
6690,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019185.h18v04.061.2020302073910.154.tiff,D,Val
6691,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017089.h18v04.061.2021269141733.86.tiff,NDVI,Train
6692,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.46.tiff,NDVI,Train
6693,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.29.tiff,NDVI,Val
6694,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.100.tiff,NDVI,Train
6695,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.7.tiff,NDVI,Train
6696,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018131.h18v04.061.2021329054709.48.tiff,D,Val
6697,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017111.h18v04.061.2021270211817.47.tiff,NDVI,Val
6698,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.173.tiff,NDVI,Train
6699,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.16.tiff,NDVI,Val
6700,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019259.h18v04.061.2020309034625.139.tiff,NDVI,Train
6701,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019243.h18v04.061.2020307022004.210.tiff,NDVI,Train
6702,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.117.tiff,D,Val
6703,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017215.h18v04.061.2021278135554.298.tiff,NDVI,Val
6704,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017138.h18v04.061.2021272190114.268.tiff,D,Val
6705,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.46.tiff,NDVI,Train
6706,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017331.h18v04.061.2021290190819.106.tiff,D,Train
6707,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017173.h18v04.061.2021274150146.17.tiff,D,Train
6708,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017176.h18v04.061.2021275152601.30.tiff,NDVI,Train
6709,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.13.tiff,D,Train
6710,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.79.tiff,D,Train
6711,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.71.tiff,NDVI,Train
6712,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018131.h18v04.061.2021329054106.45.tiff,NDVI,Val
6713,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019231.h18v04.061.2020305210655.317.tiff,NDVI,Train
6714,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.119.tiff,D,Val
6715,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019241.h18v04.061.2020306184820.219.tiff,NDVI,Val
6716,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017149.h18v04.061.2021273034321.85.tiff,D,Train
6717,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019284.h18v04.061.2020313162025.66.tiff,NDVI,Val
6718,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018177.h18v04.061.2021335030514.39.tiff,NDVI,Val
6719,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.33.tiff,D,Train
6720,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017099.h18v04.061.2021269224220.213.tiff,NDVI,Train
6721,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019226.h18v04.061.2020305002134.105.tiff,D,Train
6722,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.100.tiff,NDVI,Train
6723,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.86.tiff,D,Val
6724,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.174.tiff,NDVI,Val
6725,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018215.h18v04.061.2021339002310.100.tiff,NDVI,Train
6726,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019272.h18v04.061.2020312061159.51.tiff,NDVI,Val
